VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
78226;SO48210;16/11/2025;27/11/2025;21/11/2025;5;17265 - 39695307;IN;Grace;Flores;Michael Blythe;La Libertad;Debito/Credito;
78227;SO78958;03/07/2025;13/07/2025;07/07/2025;2;27124 - 53619397;IN;Raymond;Kovar;Jillian Carson;Lima;Yape o Plin;
78228;SO90272;09/05/2025;21/05/2025;14/05/2025;3;11310 - 20014585245;IN;Erin;Sanders;Shu Ito;Cajamarca;Yape o Plin;
78229;SO85207;26/11/2025;05/12/2025;01/12/2025;3;30079 - 26876830;SC;John;Tippett;Ranjit Varkey Chudukatil;Cajamarca;Debito/Credito;
78230;SO39818;13/10/2025;23/10/2025;19/10/2025;4;23721 - 73886548;IN;John;Clark;Syed Abbas;Áncash;Yape o Plin;
78231;SO15807;24/10/2025;05/11/2025;30/10/2025;2;19006 - 68600586;IN;Leslie;Martin;Syed Abbas;Lima;Debito/Credito;
78232;SO41000;02/12/2025;15/12/2025;09/12/2025;2;25663 - 10742188047;IN;Masato;Kawai;Ranjit Varkey Chudukatil;Lima;Debito/Credito;
78233;SO91889;13/03/2025;27/03/2025;20/03/2025;3;18321 - 79244228;IN;Sebastian;Cook;Pamela Ansman-Wolfe;Ica;Yape o Plin;
78234;SO85936;24/07/2025;30/07/2025;27/07/2025;1;16409 - 42202142;IN;Ebony;Moreno;Linda Mitchell;Cajamarca;Debito/Credito;
78235;SO44202;19/10/2025;28/10/2025;24/10/2025;2;13676 - 20650759208;IN;George;Kapoor;Tsvi Reiter;Áncash;Yape o Plin;
78236;SO38379;04/10/2025;15/10/2025;09/10/2025;2;22305 - 18377123;IN;Anne;Carlson;David Campbell;La Libertad;Debito/Credito;
78237;SO32835;12/05/2025;22/05/2025;18/05/2025;5;15428 - 20163532892;IN;Richard;Howard;José Saraiva;Junín;Yape o Plin;
78238;SO39578;20/08/2025;31/08/2025;26/08/2025;5;26497 - 10370817;IN;Karen;Sanchez;José Saraiva;La Libertad;Yape o Plin;
78239;SO19765;24/12/2025;03/01/2026;30/12/2025;1;17689 - 56951391;IN;Mary;Young;Syed Abbas;Cusco;Yape o Plin;
78240;SO18554;03/06/2025;10/06/2025;06/06/2025;1;17029 - 60760738;IN;Suzanne;Xu;Amy Alberts;Junín;Yape o Plin;
78241;SO45441;16/06/2025;27/06/2025;20/06/2025;3;18338 - 69238058;IN;Nina;Andersen;Ranjit Varkey Chudukatil;Lima;Yape o Plin;
78242;SO21284;15/01/2025;27/01/2025;22/01/2025;1;11331 - 99584871;IN;Samantha;Jenkins;Garrett Vargas;Cajamarca;Yape o Plin;
78243;SO82478;26/02/2025;10/03/2025;04/03/2025;4;16746 - 10039669356;IN;Brianna;Peterson;Linda Mitchell;Cusco;Yape o Plin;
78244;SO21804;07/02/2025;14/02/2025;11/02/2025;2;29279 - 76468220;IN;Hailey;Turner;Tsvi Reiter;Junín;Yape o Plin;
78245;SO18953;14/02/2025;26/02/2025;20/02/2025;4;23033 - 37741583;IN;Alex;Turner;Linda Mitchell;Cajamarca;Yape o Plin;
78246;SO81966;18/08/2025;28/08/2025;21/08/2025;1;25224 - 23271736;IN;Keith;Kumar;Garrett Vargas;Junín;Debito/Credito;
78247;SO24271;18/02/2025;03/03/2025;25/02/2025;1;22258 - 23999144;IN;Jessica;Reed;Michael Blythe;Ica;Yape o Plin;
78248;SO40179;09/05/2025;21/05/2025;16/05/2025;3;11354 - 57453519;IN;Deanna;Suarez;Linda Mitchell;Ica;Debito/Credito;
78249;SO22081;07/07/2025;16/07/2025;10/07/2025;4;18926 - 10208656106;IN;Alexandre;Lobao;Linda Mitchell;Cusco;Yape o Plin;
78250;SO48119;15/04/2025;26/04/2025;19/04/2025;4;14378 - 20472436568;IN;Cory;Mehta;Garrett Vargas;Cusco;Debito/Credito;
78251;SO42133;26/10/2025;05/11/2025;31/10/2025;2;25664 - 5854658;IN;Jon;Hu;José Saraiva;Ica;Debito/Credito;
78252;SO39039;30/11/2025;11/12/2025;05/12/2025;3;23168 - 49601567;IN;Mya;Hayes;Syed Abbas;Piura;Yape o Plin;
78253;SO14524;25/07/2025;06/08/2025;31/07/2025;1;11616 - 42187543;IN;Casey;Nath;Linda Mitchell;Arequipa;Debito/Credito;
78254;SO14473;23/08/2025;01/09/2025;29/08/2025;4;13399 - 24325783;IN;Edward;Young;Syed Abbas;La Libertad;Debito/Credito;
78255;SO16971;19/12/2025;29/12/2025;23/12/2025;5;12799 - 20597892455;IN;George;Chandra;Lynn Tsoflias;Cusco;Yape o Plin;
78256;SO79636;01/11/2025;12/11/2025;08/11/2025;2;27358 - 38449036;IN;Devon;Shen;David Campbell;Piura;Debito/Credito;
78257;SO48507;23/05/2025;02/06/2025;30/05/2025;2;17670 - 84538627;IN;Gabrielle;Alexander;Garrett Vargas;Piura;Yape o Plin;
78258;SO95932;31/01/2025;08/02/2025;05/02/2025;5;11657 - 10054808226;IN;Megan;Cox;Michael Blythe;Lima;Debito/Credito;
78259;SO18789;13/01/2025;19/01/2025;16/01/2025;2;25261 - 10529707758;IN;Eduardo;Phillips;Shu Ito;La Libertad;Yape o Plin;
78260;SO16175;18/03/2025;28/03/2025;21/03/2025;4;16740 - 66242598;IN;Elijah;Li;Tsvi Reiter;Junín;Debito/Credito;
78261;SO35718;01/12/2025;09/12/2025;06/12/2025;5;16074 - 20322166505;IN;Caleb;Roberts;Jillian Carson;Lambayeque;Debito/Credito;
78262;SO99778;20/04/2025;01/05/2025;27/04/2025;2;16379 - 20010871094;IN;Marc;Jimenez;Stephen Jiang;Piura;Yape o Plin;
78263;SO19068;16/07/2025;23/07/2025;20/07/2025;4;12387 - 16171716;IN;Meredith;Vazquez;Garrett Vargas;Piura;Debito/Credito;
78264;SO37549;14/09/2025;24/09/2025;17/09/2025;4;12642 - 95282741;IN;Jimmy;Carlson;Linda Mitchell;Ica;Yape o Plin;
78265;SO24141;12/04/2025;22/04/2025;19/04/2025;1;27440 - 35957119;IN;Trinity;Howard;Amy Alberts;Junín;Yape o Plin;
78266;SO17566;22/10/2025;05/11/2025;29/10/2025;1;22115 - 28438027;IN;Dalton;Rogers;Garrett Vargas;Áncash;Yape o Plin;
78267;SO77214;16/04/2025;22/04/2025;19/04/2025;5;11277 - 29890104;IN;Charles;Jackson;Amy Alberts;Cajamarca;Debito/Credito;
78268;SO45970;05/07/2025;14/07/2025;10/07/2025;4;19792 - 96478420;IN;Cristina;Nara;Syed Abbas;Arequipa;Yape o Plin;
78269;SO77496;12/07/2025;21/07/2025;15/07/2025;3;16425 - 65775493;IN;Lisa;Lu;Stephen Jiang;Áncash;Debito/Credito;
78270;SO96285;30/09/2025;07/10/2025;03/10/2025;2;15560 - 89171411;IN;Gabrielle;Gray;Tsvi Reiter;Piura;Debito/Credito;
78271;SO33143;12/09/2025;21/09/2025;18/09/2025;2;17829 - 77114314;IN;Audrey;Gutierrez;Jillian Carson;Ica;Debito/Credito;
78272;SO23679;19/08/2025;27/08/2025;24/08/2025;1;18555 - 10592995239;IN;Muniraju;Pulipalyam;Ranjit Varkey Chudukatil;Cusco;Debito/Credito;
78273;SO93195;13/11/2025;21/11/2025;18/11/2025;1;26522 - 24244269;IN;Logan;Thompson;Ranjit Varkey Chudukatil;Piura;Yape o Plin;
78274;SO26498;08/06/2025;17/06/2025;13/06/2025;1;26024 - 39065907;IN;Jill;Gutierrez;Tsvi Reiter;Arequipa;Debito/Credito;
78275;SO18406;11/07/2025;20/07/2025;15/07/2025;4;18660 - 99125233;IN;Cristina;Anand;Rachel Valdez;Lima;Yape o Plin;
78276;SO91266;09/12/2025;19/12/2025;15/12/2025;3;11017 - 25763415;IN;Shannon;Wang;Syed Abbas;Cusco;Debito/Credito;
78277;SO98293;25/12/2025;05/01/2026;30/12/2025;2;23871 - 99940157;IN;Bailey;Richardson;Michael Blythe;Junín;Debito/Credito;
78278;SO48593;28/12/2025;09/01/2026;03/01/2026;5;11719 - 41822405;IN;Blake;Green;Rachel Valdez;Lambayeque;Yape o Plin;
78279;SO81314;10/01/2025;21/01/2025;14/01/2025;2;12372 - 49902321;IN;Darren;Prasad;Syed Abbas;Cajamarca;Yape o Plin;
78280;SO96878;24/08/2025;07/09/2025;31/08/2025;4;26573 - 10904580859;IN;Samantha;Clark;Tete Mensa-Annan;Áncash;Debito/Credito;
78281;SO10403;16/10/2025;28/10/2025;23/10/2025;3;20620 - 20169702363;IN;Victoria;Cook;Jae Pak;Lambayeque;Yape o Plin;
78282;SO22671;08/02/2025;20/02/2025;13/02/2025;1;27778 - 70742387;IN;Tabitha;Garcia;Tsvi Reiter;Lambayeque;Debito/Credito;
78283;SO77583;16/12/2025;26/12/2025;22/12/2025;5;26582 - 10402775149;IN;Fernando;Moore;Stephen Jiang;Lima;Debito/Credito;
78284;SO41791;24/07/2025;03/08/2025;27/07/2025;4;17585 - 73933948;IN;Seth;Griffin;Rachel Valdez;La Libertad;Debito/Credito;
78285;SO16183;09/01/2025;18/01/2025;14/01/2025;3;22657 - 39886334;IN;Clinton;Suarez;Amy Alberts;Cajamarca;Yape o Plin;
78286;SO24405;09/09/2025;21/09/2025;16/09/2025;3;22226 - 10627647519;IN;Morgan;Sanders;Shu Ito;Ica;Yape o Plin;
78287;SO35052;05/07/2025;15/07/2025;09/07/2025;1;19417 - 30423308;IN;Alexis;Foster;Amy Alberts;Ica;Debito/Credito;
78288;SO99626;15/08/2025;24/08/2025;19/08/2025;3;20140 - 25986251;IN;Joe;Navarro;Lynn Tsoflias;Áncash;Debito/Credito;
78289;SO27157;10/09/2025;19/09/2025;14/09/2025;4;25398 - 10526921908;IN;Thomas;Jones;Garrett Vargas;Ica;Yape o Plin;
78290;SO44334;12/06/2025;19/06/2025;16/06/2025;1;14367 - 62667598;IN;Courtney;Green;Stephen Jiang;Lima;Debito/Credito;
78291;SO90444;16/11/2025;28/11/2025;22/11/2025;5;14578 - 58898091;IN;Jonathan;Carter;Linda Mitchell;Arequipa;Yape o Plin;
78292;SO41430;20/06/2025;01/07/2025;26/06/2025;2;12625 - 81855181;IN;Carly;Andersen;David Campbell;Lima;Debito/Credito;
78293;SO16398;20/08/2025;28/08/2025;25/08/2025;1;27250 - 54716239;IN;Virginia;Vance;Stephen Jiang;Ica;Debito/Credito;
78294;SO94456;02/10/2025;14/10/2025;09/10/2025;4;13803 - 47702938;IN;Krystal;Zheng;Pamela Ansman-Wolfe;Ica;Debito/Credito;
78295;SO84436;24/08/2025;01/09/2025;28/08/2025;3;29669 - 72489461;SC;Jeanette;Cole;Lynn Tsoflias;Junín;Debito/Credito;
78296;SO24504;04/12/2025;14/12/2025;10/12/2025;1;22960 - 5357436;IN;Douglas;Malhotra;José Saraiva;Lima;Yape o Plin;
78297;SO46940;10/02/2025;18/02/2025;15/02/2025;5;24774 - 79474010;IN;Xavier;Gonzales;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
78298;SO47423;16/02/2025;25/02/2025;19/02/2025;4;29131 - 10471791143;IN;Brandon;Coleman;José Saraiva;Lima;Yape o Plin;
78299;SO47795;09/04/2025;21/04/2025;15/04/2025;3;20963 - 47328190;IN;Teresa;Dominguez;Shu Ito;Junín;Debito/Credito;
78300;SO81695;11/08/2025;22/08/2025;18/08/2025;2;28313 - 64311360;IN;Brett;Perez;Linda Mitchell;Arequipa;Debito/Credito;
78301;SO79327;06/07/2025;15/07/2025;10/07/2025;5;13182 - 48627253;IN;Jeremy;Bennett;Tsvi Reiter;Áncash;Yape o Plin;
78302;SO36236;12/08/2025;24/08/2025;17/08/2025;3;14357 - 47329243;IN;Dalton;Collins;David Campbell;Piura;Debito/Credito;
78303;SO91025;31/12/2025;10/01/2026;06/01/2026;1;15467 - 30402271;IN;Caleb;Shan;Pamela Ansman-Wolfe;Cajamarca;Yape o Plin;
78304;SO30419;15/02/2025;25/02/2025;22/02/2025;5;23762 - 10774418754;IN;Ruben;Ramos;Shu Ito;Junín;Yape o Plin;
78305;SO30256;05/08/2025;17/08/2025;12/08/2025;1;21924 - 93997190;IN;Eduardo;Cook;David Campbell;La Libertad;Yape o Plin;
78306;SO37671;08/01/2025;14/01/2025;11/01/2025;1;26203 - 10463584378;IN;Nicole;Hall;Stephen Jiang;Junín;Debito/Credito;
78307;SO48348;03/11/2025;11/11/2025;06/11/2025;3;21570 - 40023261;IN;Barry;Kovár;Rachel Valdez;Junín;Debito/Credito;
78308;SO41586;12/03/2025;24/03/2025;19/03/2025;2;20160 - 10538269428;IN;George;Garcia;Linda Mitchell;Arequipa;Yape o Plin;
78309;SO48371;21/01/2025;04/02/2025;28/01/2025;3;26167 - 63197864;IN;Jaclyn;Zhao;Tsvi Reiter;Cajamarca;Yape o Plin;
78310;SO10363;28/10/2025;09/11/2025;03/11/2025;2;14680 - 76468984;IN;Marvin;Munoz;Rachel Valdez;Arequipa;Yape o Plin;
78311;SO43820;11/08/2025;22/08/2025;17/08/2025;1;24863 - 10915721386;IN;Wesley;Sun;Tete Mensa-Annan;Áncash;Yape o Plin;
78312;SO16996;13/09/2025;24/09/2025;19/09/2025;5;24304 - 10974385277;IN;Beth;Serrano;Jillian Carson;Lima;Debito/Credito;
78313;SO78472;19/11/2025;28/11/2025;24/11/2025;5;16492 - 3545618;IN;Theodore;Sanz;Jillian Carson;Lambayeque;Yape o Plin;
78314;SO99759;26/10/2025;04/11/2025;29/10/2025;3;11182 - 49301735;IN;Stephanie;Torres;Amy Alberts;Lima;Debito/Credito;
78315;SO87886;20/03/2025;30/03/2025;27/03/2025;4;12552 - 54639537;IN;Bruce;Torres;Amy Alberts;Piura;Yape o Plin;
78316;SO23055;04/07/2025;12/07/2025;08/07/2025;3;23062 - 57936589;IN;Natalie;Reed;Michael Blythe;Ica;Debito/Credito;
78317;SO22414;08/01/2025;19/01/2025;14/01/2025;4;19130 - 20960690285;IN;Madeline;Baker;Michael Blythe;Piura;Yape o Plin;
78318;SO28332;03/04/2025;12/04/2025;08/04/2025;4;13493 - 96724686;IN;Valerie;Zhao;Jae Pak;Cajamarca;Yape o Plin;
78319;SO74920;16/10/2025;25/10/2025;21/10/2025;1;20242 - 52502751;IN;Christopher;Thomas;Lynn Tsoflias;Cusco;Yape o Plin;
78320;SO44825;27/12/2025;05/01/2026;31/12/2025;1;16740 - 66242598;IN;Elijah;Li;Ranjit Varkey Chudukatil;Junín;Debito/Credito;
78321;SO91818;13/03/2025;23/03/2025;20/03/2025;4;24161 - 18884529;IN;Luke;Kumar;Syed Abbas;Áncash;Yape o Plin;
78322;SO22672;30/12/2025;06/01/2026;02/01/2026;1;22016 - 3401982;IN;Terrence;Andersen;Syed Abbas;La Libertad;Yape o Plin;
78323;SO90645;02/01/2025;12/01/2025;06/01/2025;5;16926 - 15998250;IN;Rodney;Sanz;Jae Pak;La Libertad;Yape o Plin;
78324;SO29845;12/04/2025;21/04/2025;18/04/2025;3;22156 - 34952537;IN;Jamie;Zheng;José Saraiva;Lambayeque;Yape o Plin;
78325;SO41335;07/02/2025;16/02/2025;12/02/2025;5;15851 - 16581894;IN;Taylor;Anderson;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
78326;SO80014;23/04/2025;01/05/2025;27/04/2025;1;18597 - 69237568;IN;Isabel;Perry;Shu Ito;Ica;Debito/Credito;
78327;SO93565;26/12/2025;05/01/2026;29/12/2025;5;21648 - 91065720;IN;Ronnie;Sun;Linda Mitchell;Cusco;Debito/Credito;
78328;SO93355;26/12/2025;09/01/2026;02/01/2026;1;11972 - 71357725;IN;Katherine;Williams;Tete Mensa-Annan;Arequipa;Debito/Credito;
78329;SO38022;23/09/2025;04/10/2025;27/09/2025;1;26463 - 10504114963;IN;Alexa;Rogers;Garrett Vargas;Cajamarca;Debito/Credito;
78330;SO19300;29/11/2025;10/12/2025;04/12/2025;1;19088 - 11230474;IN;Rafael;Kumar;Jillian Carson;Ica;Yape o Plin;
78331;SO46976;11/12/2025;22/12/2025;15/12/2025;5;23313 - 10647816997;IN;Corey;Lal;Jae Pak;La Libertad;Debito/Credito;
78332;SO77681;04/04/2025;13/04/2025;09/04/2025;3;16802 - 20896545383;IN;Lucas;Allen;Syed Abbas;Cusco;Yape o Plin;
78333;SO88419;15/10/2025;24/10/2025;20/10/2025;2;18340 - 20941274888;IN;Arianna;Cooper;Garrett Vargas;Junín;Debito/Credito;
78334;SO26564;08/11/2025;19/11/2025;13/11/2025;3;16888 - 17477762;IN;Arianna;Hughes;Ranjit Varkey Chudukatil;Arequipa;Debito/Credito;
78335;SO18622;04/06/2025;11/06/2025;07/06/2025;3;18789 - 58377192;IN;Seth;Robinson;Amy Alberts;Cajamarca;Debito/Credito;
78336;SO32349;28/12/2025;09/01/2026;04/01/2026;2;18118 - 35608664;IN;Megan;Reed;Pamela Ansman-Wolfe;Arequipa;Yape o Plin;
78337;SO86015;26/07/2025;01/08/2025;29/07/2025;3;21705 - 20628369872;IN;Warren;Sharma;Tsvi Reiter;Piura;Debito/Credito;
78338;SO93566;29/10/2025;05/11/2025;02/11/2025;1;15217 - 90391932;IN;Ethan;Jai;Tsvi Reiter;Lambayeque;Debito/Credito;
78339;SO22685;21/05/2025;31/05/2025;25/05/2025;1;23620 - 51914116;IN;Roy;Arun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;
78340;SO83011;25/01/2025;31/01/2025;28/01/2025;1;14395 - 10222737304;IN;Devin;Reed;Tete Mensa-Annan;Piura;Debito/Credito;
78341;SO30695;09/08/2025;16/08/2025;13/08/2025;3;15908 - 42187159;IN;David;Wilson;Tete Mensa-Annan;Lambayeque;Yape o Plin;
78342;SO83517;22/06/2025;01/07/2025;28/06/2025;2;19430 - 1221335;IN;Sharon;Goel;Michael Blythe;Junín;Debito/Credito;
78343;SO87828;15/10/2025;24/10/2025;21/10/2025;4;15498 - 20343975046;IN;Alexandra;Washington;Pamela Ansman-Wolfe;Piura;Yape o Plin;
78344;SO89100;25/10/2025;01/11/2025;29/10/2025;4;29029 - 79546574;IN;Marcus;Bennett;Tete Mensa-Annan;Lima;Debito/Credito;
78345;SO45044;09/01/2025;17/01/2025;13/01/2025;4;19142 - 20132192181;IN;Dalton;Washington;Jillian Carson;Lambayeque;Yape o Plin;
78346;SO77828;08/01/2025;17/01/2025;13/01/2025;4;28243 - 36835395;IN;Marcus;Cook;Garrett Vargas;Lambayeque;Yape o Plin;
78347;SO28448;06/01/2025;13/01/2025;09/01/2025;1;18727 - 91200575;IN;Hailey;Hernandez;José Saraiva;Junín;Debito/Credito;
78348;SO91352;22/09/2025;30/09/2025;27/09/2025;4;13900 - 10489741224;IN;Isaac;Campbell;Ranjit Varkey Chudukatil;Ica;Yape o Plin;
78349;SO10081;04/07/2025;15/07/2025;11/07/2025;2;20540 - 67876519;IN;Jasmine;Flores;Tete Mensa-Annan;Cajamarca;Debito/Credito;
78350;SO21376;31/07/2025;11/08/2025;07/08/2025;3;16566 - 95602095;IN;Ashlee;Shen;Shu Ito;Cajamarca;Debito/Credito;
78351;SO18668;18/05/2025;27/05/2025;24/05/2025;3;19337 - 99974125;IN;Bonnie;Luo;José Saraiva;Piura;Yape o Plin;
78352;SO20681;25/07/2025;05/08/2025;29/07/2025;3;24678 - 86514423;IN;Nathan;Long;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;
78353;SO88379;23/06/2025;06/07/2025;30/06/2025;4;23584 - 37468619;IN;Jason;Evans;Jae Pak;Lima;Debito/Credito;
78354;SO14683;20/07/2025;30/07/2025;23/07/2025;1;15613 - 47047624;IN;Melinda;Moreno;Garrett Vargas;Lambayeque;Debito/Credito;
78355;SO30796;25/12/2025;02/01/2026;29/12/2025;2;14407 - 43490779;IN;Thomas;Bryant;Tete Mensa-Annan;Cajamarca;Debito/Credito;
78356;SO18426;16/07/2025;24/07/2025;19/07/2025;1;18520 - 10087825506;IN;Rafael;Huang;Tete Mensa-Annan;Lambayeque;Yape o Plin;
78357;SO24517;09/08/2025;18/08/2025;12/08/2025;5;25910 - 10587140071;IN;Natalie;Miller;Linda Mitchell;Áncash;Debito/Credito;
78358;SO43245;17/06/2025;27/06/2025;21/06/2025;3;16194 - 56064426;IN;Katie;Deng;Amy Alberts;La Libertad;Debito/Credito;
78359;SO34531;31/10/2025;09/11/2025;04/11/2025;2;12320 - 62750618;IN;Cheryl;Alvarez;Stephen Jiang;Arequipa;Debito/Credito;
78360;SO18454;16/01/2025;25/01/2025;19/01/2025;3;29977 - 83473105;SC;Kimberly;Malmendier;David Campbell;Piura;Debito/Credito;
78361;SO26804;05/10/2025;12/10/2025;08/10/2025;4;19785 - 87831900;IN;Olivia;Ramirez;Shu Ito;Cajamarca;Yape o Plin;
78362;SO30750;12/10/2025;21/10/2025;18/10/2025;1;27192 - 28910350;IN;Angelica;Gonzales;Rachel Valdez;Piura;Yape o Plin;
78363;SO89332;24/01/2025;07/02/2025;31/01/2025;5;27529 - 20542258464;IN;Rachel;White;Rachel Valdez;Piura;Yape o Plin;
78364;SO87246;02/03/2025;11/03/2025;06/03/2025;2;19672 - 37696390;IN;Rosa;Zhao;Rachel Valdez;Piura;Yape o Plin;
78365;SO76711;07/09/2025;16/09/2025;10/09/2025;1;16706 - 6331825;IN;Jenny;Shan;Stephen Jiang;Áncash;Yape o Plin;
78366;SO96664;17/06/2025;28/06/2025;23/06/2025;4;13166 - 92667423;IN;Kyle;Chen;Lynn Tsoflias;Cajamarca;Debito/Credito;
78367;SO88778;29/12/2025;11/01/2026;05/01/2026;3;29053 - 28854573;IN;Nelson;Gomez;David Campbell;Piura;Yape o Plin;
78368;SO37649;12/11/2025;24/11/2025;17/11/2025;3;29524 - 88944054;SC;Chris;Ashton;José Saraiva;Piura;Debito/Credito;
78369;SO75955;04/09/2025;17/09/2025;11/09/2025;1;14446 - 10053173929;IN;Jeremiah;Johnson;Shu Ito;La Libertad;Yape o Plin;
78370;SO80437;18/04/2025;28/04/2025;21/04/2025;5;18601 - 34084375;IN;Cynthia;Garcia;Ranjit Varkey Chudukatil;Piura;Debito/Credito;
78371;SO45457;02/07/2025;13/07/2025;09/07/2025;3;18198 - 10586447777;IN;Cedric;Xu;José Saraiva;Cusco;Debito/Credito;
78372;SO19032;04/08/2025;18/08/2025;11/08/2025;1;19217 - 11900356;IN;Jose;Nelson;Shu Ito;Cusco;Debito/Credito;
78373;SO76403;23/09/2025;02/10/2025;28/09/2025;1;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;Junín;Debito/Credito;
78374;SO18872;06/08/2025;16/08/2025;11/08/2025;5;28067 - 10386399832;IN;Olivia;Bennett;Tsvi Reiter;Cajamarca;Debito/Credito;
78375;SO81953;11/02/2025;19/02/2025;14/02/2025;3;17340 - 52374042;IN;Joy;Hernandez;Amy Alberts;Lambayeque;Debito/Credito;
78376;SO31667;30/11/2025;12/12/2025;05/12/2025;3;27683 - 41921543;IN;Alexandra;Reed;Garrett Vargas;Cusco;Debito/Credito;
78377;SO78159;11/08/2025;19/08/2025;15/08/2025;5;19264 - 87016275;IN;Kristopher;Gonzalez;Jillian Carson;Cajamarca;Debito/Credito;
78378;SO96179;17/01/2025;26/01/2025;21/01/2025;4;28796 - 20587331701;IN;Cameron;Coleman;David Campbell;Ica;Yape o Plin;
78379;SO14933;27/05/2025;07/06/2025;02/06/2025;4;16615 - 93053989;IN;Kaitlin;Patel;Tete Mensa-Annan;Lima;Yape o Plin;
78380;SO24179;30/07/2025;08/08/2025;05/08/2025;2;22601 - 40846682;IN;Aimee;Gao;Amy Alberts;Lima;Yape o Plin;
78381;SO11022;24/07/2025;03/08/2025;30/07/2025;4;14040 - 73825394;IN;Stephanie;Morris;José Saraiva;Ica;Yape o Plin;
78382;SO17502;27/07/2025;05/08/2025;30/07/2025;3;11804 - 48373056;IN;Haley;Turner;Tsvi Reiter;Lima;Debito/Credito;
78383;SO33961;28/12/2025;03/01/2026;31/12/2025;3;15888 - 99352345;IN;Amanda;Richardson;Amy Alberts;La Libertad;Debito/Credito;
78384;SO84150;03/03/2025;11/03/2025;08/03/2025;5;15115 - 10558205982;IN;Christian;Patterson;Lynn Tsoflias;Cajamarca;Debito/Credito;
78385;SO30013;13/07/2025;24/07/2025;19/07/2025;1;28720 - 63927700;IN;Candice;Liu;Lynn Tsoflias;Áncash;Yape o Plin;
78386;SO34422;04/05/2025;14/05/2025;08/05/2025;2;24089 - 80364462;IN;Dustin;Yuan;Stephen Jiang;Cusco;Yape o Plin;
78387;SO98448;01/05/2025;13/05/2025;06/05/2025;2;12963 - 47780313;IN;Marcus;Anderson;Ranjit Varkey Chudukatil;Cusco;Debito/Credito;
78388;SO30697;14/07/2025;24/07/2025;21/07/2025;4;15864 - 68156680;IN;Lauren;Bailey;Amy Alberts;Arequipa;Yape o Plin;
78389;SO25947;05/02/2025;12/02/2025;09/02/2025;4;15242 - 10696908654;IN;Neil;Suarez;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
78390;SO31289;15/05/2025;23/05/2025;19/05/2025;2;14904 - 82513860;IN;Spencer;Powell;Stephen Jiang;Arequipa;Yape o Plin;
78391;SO36672;13/09/2025;23/09/2025;19/09/2025;3;24284 - 42757140;IN;Melissa;Sanders;Linda Mitchell;Lima;Debito/Credito;
78392;SO97814;21/07/2025;02/08/2025;26/07/2025;2;15134 - 17063361;IN;Meagan;Raman;Garrett Vargas;Arequipa;Yape o Plin;
78393;SO19636;25/02/2025;05/03/2025;01/03/2025;1;13681 - 36152705;IN;Adam;Hall;Ranjit Varkey Chudukatil;Cusco;Debito/Credito;
78394;SO81861;23/11/2025;04/12/2025;29/11/2025;4;15211 - 9772202;IN;Kenneth;Luo;Tete Mensa-Annan;Arequipa;Debito/Credito;
78395;SO30496;22/07/2025;28/07/2025;25/07/2025;2;17498 - 16176738;IN;Daniel;Martin;Rachel Valdez;Lambayeque;Yape o Plin;
78396;SO34958;07/09/2025;16/09/2025;13/09/2025;1;21825 - 61587585;IN;Randy;Zhou;Linda Mitchell;Ica;Yape o Plin;
78397;SO14931;23/02/2025;03/03/2025;27/02/2025;2;29638 - 22654395;SC;Rosmarie;Carroll;Tsvi Reiter;La Libertad;Yape o Plin;
78398;SO75945;27/03/2025;07/04/2025;31/03/2025;3;17585 - 73933948;IN;Seth;Griffin;Ranjit Varkey Chudukatil;Ica;Debito/Credito;
78399;SO24568;09/06/2025;19/06/2025;13/06/2025;5;14802 - 55937827;IN;Audrey;Moreno;Linda Mitchell;Arequipa;Debito/Credito;
78400;SO11111;03/05/2025;16/05/2025;10/05/2025;4;15923 - 48585527;IN;Ricardo;Raje;Syed Abbas;Lambayeque;Yape o Plin;
78401;SO12525;11/07/2025;19/07/2025;16/07/2025;3;29165 - 20690414131;IN;Benjamin;Perry;Pamela Ansman-Wolfe;Cusco;Debito/Credito;
78402;SO26822;20/05/2025;29/05/2025;26/05/2025;3;29634 - 25759112;SC;Fernando;Caro;Lynn Tsoflias;Junín;Debito/Credito;
78403;SO37793;30/04/2025;12/05/2025;05/05/2025;2;18903 - 10244210936;IN;Louis;Zeng;Linda Mitchell;Junín;Yape o Plin;
78404;SO24397;10/04/2025;18/04/2025;15/04/2025;3;19832 - 89379566;IN;Sheila;Hernandez;Shu Ito;Ica;Debito/Credito;
78405;SO77677;08/01/2025;19/01/2025;13/01/2025;2;26259 - 56775089;IN;Hunter;Bryant;Garrett Vargas;Lambayeque;Yape o Plin;
78406;SO45416;13/10/2025;20/10/2025;17/10/2025;2;22585 - 38197411;IN;Kelvin;He;Rachel Valdez;Cajamarca;Yape o Plin;
78407;SO18045;18/04/2025;26/04/2025;21/04/2025;5;22730 - 86454670;IN;Timothy;Perez;Jillian Carson;Junín;Debito/Credito;
